name	term	lev	seq	value
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101848484	-0.0534269529228047
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101847627	-0.21701979741268
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101847627	-0.21701979741268
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101845220	1.75932905104373
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC118478724	-0.895746239677001
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101857611	6.21925702206033
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101850606	-0.327520593707685
"racemase and epimerase activity"	GO:0016857;GO:0016854	2	LOC101853084	1.0812681265117
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	GO:0016624	2	LOC101854948	5.14345334403601
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	GO:0016624	2	LOC101848880	4.03133231385731
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	GO:0016624	2	LOC101859994	-0.648429121449967
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	GO:0016624	2	LOC101858195	10.6877417885645
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	GO:0016624	2	LOC101854224	0.169911103924878
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC100533273	5.83728740991417
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC101850882	3.40695796733684
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC101845824	-0.567217839260736
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC101863588	4.63075284231405
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC101857144	0.633861480390586
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC101859126	-0.376988061627025
"peroxidase activity"	GO:0004601;GO:0016684	2	LOC101855136	-0.116810493693406
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC106013354	-2.89251494602698
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101850155	-4.87580932489189
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101850806	-1.09187842831113
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC106013354	-2.89251494602698
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101863005	-2.1947475052758
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864556	2.1834987987258
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101861632	-0.295096939944283
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101855987	-4.9323876619889
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864524	0.449057658203918
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101856704	-0.511454878178795
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101851951	-5.36581763589072
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101857135	-2.22133829770402
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101857135	-2.22133829770402
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101856598	-3.75812943940956
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101856598	-3.75812943940956
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101847068	-0.0202698657402364
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101849833	-1.09851373676311
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101853815	-0.64865375420832
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845801	-0.86042688640209
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101862714	-0.840229729320889
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864123	0.299330432118612
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC118477348	0.00523327552938954
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101853090	-0.0936981243092044
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101848108	-2.45392848721447
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101856786	-0.711248596474416
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101857245	-2.64615095275838
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101855389	-5.15635924567012
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101848108	-2.45392848721447
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101846907	-6.40070885199381
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101857480	-1.21205050486667
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845404	-2.06330129181349
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC106013198	-0.593597879329175
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845404	-2.06330129181349
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101859267	-0.329053120698574
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845404	-2.06330129181349
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845404	-2.06330129181349
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845404	-2.06330129181349
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101845404	-2.06330129181349
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101862617	0.710466807365159
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864085	-3.44586588412272
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101849803	-0.687956471725744
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101847421	-3.46187078786956
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101846163	1.41225239728042
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101848059	0.294480852946847
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101847421	-3.46187078786956
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101862968	-5.10035211700904
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101854709	-6.37305175994584
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864067	-19.0969655108809
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101849803	-0.687956471725744
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101849803	-0.687956471725744
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101857187	-8.42082056759079
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864318	-0.449338430862179
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101847455	0.294201009801884
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101849803	-0.687956471725744
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101858904	-3.8225192476738
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101847421	-3.46187078786956
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101847216	1.81057270588427
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101858518	-3.66798172022481
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864318	-0.449338430862179
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC106012107	-0.26407661053165
"molecular transducer activity"	GO:0004888;GO:0038023;GO:0060089;GO:0004930	2	LOC101864318	-0.449338430862179
